Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1472,US-2018-161466,24/09/2018,27-Sep-18,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,$6.8,2,20.00%,$1
282,US-2018-161991,26/09/2018,28-Sep-18,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,"$1,114.4",7,20.00%,$376
281,US-2018-161991,26/09/2018,28-Sep-18,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,$2.1,5,80.00%,($3)
5811,US-2018-163279,22/03/2018,26-Mar-18,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,$105.5,4,0.00%,$49
5812,US-2018-163279,22/03/2018,26-Mar-18,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,$92.0,2,0.00%,$16
5813,US-2018-163279,22/03/2018,26-Mar-18,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,"$1,488.0",3,20.00%,$186
9299,US-2018-163433,18/04/2018,22-Apr-18,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",$74.4,3,20.00%,$7
9298,US-2018-163433,18/04/2018,22-Apr-18,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,$244.8,4,20.00%,$24
9302,US-2018-163433,18/04/2018,22-Apr-18,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,$98.0,2,20.00%,$6
9297,US-2018-163433,18/04/2018,22-Apr-18,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",$41.4,2,20.00%,$8
9303,US-2018-163433,18/04/2018,22-Apr-18,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,$7.9,3,20.00%,$1
9304,US-2018-163433,18/04/2018,22-Apr-18,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,$15.6,3,20.00%,$5
9300,US-2018-163433,18/04/2018,22-Apr-18,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",$4.3,2,80.00%,($7)
9305,US-2018-163433,18/04/2018,22-Apr-18,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,$1.5,1,80.00%,($2)
9301,US-2018-163433,18/04/2018,22-Apr-18,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",$56.7,1,30.00%,($20)
3969,US-2018-163685,01/06/2018,05-Jun-18,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,$5.7,8,80.00%,($9)
3970,US-2018-163685,01/06/2018,05-Jun-18,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,$42.2,10,20.00%,$13
3191,US-2018-163783,27/12/2018,01-Jan-19,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Chicago,Illinois,60610,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,$12.7,3,20.00%,($3)
8751,US-2018-163825,16/06/2018,19-Jun-18,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,$134.0,2,0.00%,$33
8750,US-2018-163825,16/06/2018,19-Jun-18,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"$3,050.4",3,20.00%,"$1,144"
67,US-2018-164175,30/04/2018,05-May-18,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",$213.1,5,30.00%,($15)
9219,US-2018-164238,16/08/2018,20-Aug-18,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,$44.7,7,20.00%,$3
9220,US-2018-164238,16/08/2018,20-Aug-18,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,$301.5,3,50.00%,($205)
4074,US-2018-164308,24/09/2018,27-Sep-18,First Class,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,$821.9,6,0.00%,$214
2095,US-2018-164357,25/11/2018,29-Nov-18,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,$13.1,5,20.00%,$1
1427,US-2018-164448,31/10/2018,04-Nov-18,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,$9.7,2,20.00%,$3
1428,US-2018-164448,31/10/2018,04-Nov-18,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",$14.8,5,0.00%,$7
1430,US-2018-164448,31/10/2018,04-Nov-18,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",$427.4,14,0.00%,$197
1429,US-2018-164448,31/10/2018,04-Nov-18,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",$29.8,5,20.00%,$9
6550,US-2018-164966,30/07/2018,01-Aug-18,First Class,GH-14410,Gary Hansen,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",$155.9,6,0.00%,$39
2748,US-2018-165449,22/11/2018,26-Nov-18,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Frisco,Texas,75034,Central,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,$27.2,4,20.00%,($1)
6900,US-2018-165512,24/05/2018,26-May-18,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,$7.7,6,80.00%,($13)
6899,US-2018-165512,24/05/2018,26-May-18,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$602.7,7,30.00%,($164)
7996,US-2018-165743,20/11/2018,23-Nov-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,$9.6,6,70.00%,($7)
7994,US-2018-165743,20/11/2018,23-Nov-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,$4.9,3,70.00%,($3)
7995,US-2018-165743,20/11/2018,23-Nov-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,$145.8,6,70.00%,($248)
4048,US-2018-166520,16/07/2018,19-Jul-18,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,$80.9,3,0.00%,$40
4049,US-2018-166520,16/07/2018,19-Jul-18,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,$599.9,10,0.00%,$192
4754,US-2018-167220,12/12/2018,16-Dec-18,Standard Class,JB-15925,Joni Blumstein,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,$22.4,4,20.00%,$6
8931,US-2018-168704,13/04/2018,17-Apr-18,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,$240.0,3,20.00%,$18
8929,US-2018-168704,13/04/2018,17-Apr-18,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",$610.0,4,30.00%,($113)
8930,US-2018-168704,13/04/2018,17-Apr-18,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",$211.4,2,30.00%,($45)
4007,US-2018-168732,10/12/2018,16-Dec-18,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,$25.9,4,0.00%,$12
4006,US-2018-168732,10/12/2018,16-Dec-18,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,$1.8,1,0.00%,$0
4008,US-2018-168732,10/12/2018,16-Dec-18,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",$101.9,6,0.00%,$21
5248,US-2018-168914,21/05/2018,27-May-18,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,$20.8,8,80.00%,($53)
385,US-2018-168935,27/11/2018,02-Dec-18,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",$375.5,3,45.00%,($157)
386,US-2018-168935,27/11/2018,02-Dec-18,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,$84.0,3,20.00%,($1)
4584,US-2019-100405,26/08/2019,28-Aug-19,Second Class,TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,$8.3,2,0.00%,$4
470,US-2019-100419,16/12/2019,20-Dec-19,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,$4.8,3,80.00%,($8)
6851,US-2019-100461,08/01/2019,12-Jan-19,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","$1,565.9",6,0.00%,$407
6852,US-2019-100461,08/01/2019,12-Jan-19,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,$106.1,7,0.00%,$50
1382,US-2019-100566,03/09/2019,09-Sep-19,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",$84.0,3,60.00%,($90)
601,US-2019-100720,16/07/2019,21-Jul-19,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,$494.4,4,40.00%,($115)
602,US-2019-100720,16/07/2019,21-Jul-19,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,$5.8,2,20.00%,$1
600,US-2019-100720,16/07/2019,21-Jul-19,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,$144.0,3,40.00%,($29)
1865,US-2019-100839,13/10/2019,17-Oct-19,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",$25.0,3,20.00%,$4
1864,US-2019-100839,13/10/2019,17-Oct-19,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,$727.5,5,50.00%,($466)
3772,US-2019-101196,12/05/2019,17-May-19,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$82.4,2,20.00%,($20)
1683,US-2019-101497,29/09/2019,01-Oct-19,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,$19.0,1,0.00%,$9
5354,US-2019-101616,03/09/2019,06-Sep-19,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,$87.3,8,0.00%,$41
9311,US-2019-102141,26/08/2019,31-Aug-19,Standard Class,KD-16615,Ken Dana,Corporate,United States,New York City,New York,10024,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,$146.7,8,20.00%,$46
9490,US-2019-102232,05/08/2019,11-Aug-19,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",$197.1,7,0.00%,$59
7115,US-2019-102239,05/05/2019,06-May-19,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,"$1,685.9",6,0.00%,$320
7116,US-2019-102239,05/05/2019,06-May-19,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,$5.7,2,20.00%,$2
1271,US-2019-103646,21/04/2019,26-Apr-19,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,$102.3,4,20.00%,($13)
1273,US-2019-103646,21/04/2019,26-Apr-19,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",$44.8,8,80.00%,($67)
1272,US-2019-103646,21/04/2019,26-Apr-19,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,$48.8,3,80.00%,($127)
9974,US-2019-103674,06/12/2019,10-Dec-19,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,$272.0,5,20.00%,$27
9975,US-2019-103674,06/12/2019,10-Dec-19,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,$18.7,7,0.00%,$5
9976,US-2019-103674,06/12/2019,10-Dec-19,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,$13.4,2,0.00%,$6
9978,US-2019-103674,06/12/2019,10-Dec-19,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",$13.9,7,0.00%,$0
9977,US-2019-103674,06/12/2019,10-Dec-19,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,$249.6,2,20.00%,$31
9979,US-2019-103674,06/12/2019,10-Dec-19,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,$13.4,4,20.00%,$5
9980,US-2019-103674,06/12/2019,10-Dec-19,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,$437.5,14,20.00%,$153
1465,US-2019-104794,16/12/2019,19-Dec-19,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10009,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,$3.7,2,0.00%,$2
7563,US-2019-104815,03/09/2019,07-Sep-19,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",$198.7,4,30.00%,$0
9592,US-2019-105452,28/07/2019,01-Aug-19,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",$24.7,5,60.00%,($10)
9593,US-2019-105452,28/07/2019,01-Aug-19,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",$302.7,5,60.00%,($378)
504,US-2019-105578,30/05/2019,04-Jun-19,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,$2.4,3,70.00%,($2)
501,US-2019-105578,30/05/2019,04-Jun-19,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,$22.6,2,70.00%,($15)
503,US-2019-105578,30/05/2019,04-Jun-19,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,$801.6,2,20.00%,$50
505,US-2019-105578,30/05/2019,04-Jun-19,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",$32.8,1,20.00%,$12
502,US-2019-105578,30/05/2019,04-Jun-19,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,$15.0,2,70.00%,($12)
6342,US-2019-105830,31/12/2019,02-Jan-20,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,$156.5,4,20.00%,($35)
7736,US-2019-106313,22/08/2019,26-Aug-19,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,$19.4,3,0.00%,$9
6151,US-2019-106600,08/04/2019,11-Apr-19,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,31907,South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",$354.9,5,0.00%,$89
2784,US-2019-106677,05/11/2019,10-Nov-19,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,$24.0,2,40.00%,($16)
4279,US-2019-107440,16/04/2019,20-Apr-19,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,$10.0,2,0.00%,$3
4280,US-2019-107440,16/04/2019,20-Apr-19,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,$25.3,5,0.00%,$12
4278,US-2019-107440,16/04/2019,20-Apr-19,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta","$9,099.9",7,0.00%,"$2,366"
1485,US-2019-108098,14/10/2019,18-Oct-19,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,$177.0,3,0.00%,$30
1482,US-2019-108455,02/12/2019,08-Dec-19,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,$33.9,3,0.00%,$9
1480,US-2019-108455,02/12/2019,08-Dec-19,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,$25.9,4,0.00%,$12
1481,US-2019-108455,02/12/2019,08-Dec-19,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),$40.5,7,0.00%,$20
5428,US-2019-108497,14/06/2019,14-Jun-19,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",$599.2,5,15.00%,$35
1387,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$240.0,2,0.00%,$53
1389,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,$104.9,3,0.00%,$28
1390,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,$484.8,3,0.00%,$126
1386,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",$18.8,3,0.00%,$7
1393,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,$342.4,7,0.00%,$161
1388,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,$168.0,2,0.00%,$79
1385,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,$9.5,5,0.00%,$0
1384,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,$348.8,9,0.00%,$171
1391,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",$123.0,3,0.00%,$60
1383,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",$81.0,1,0.00%,$2
1392,US-2019-108504,05/02/2019,05-Feb-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$154.4,3,0.00%,$2
2364,US-2019-108637,13/03/2019,18-Mar-19,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",$127.9,2,0.00%,$41
2365,US-2019-108637,13/03/2019,18-Mar-19,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",$160.3,2,0.00%,$45
